 ObserverTime   Thickness    Loading      Total     Observer
 0.99512E-02      0.0418      0.7154      0.7572        3
 0.99722E-02      0.0369      0.7962      0.8331        3
 0.99931E-02      0.0318      0.8868      0.9186        3
 0.10014E-01      0.0264      0.9716      0.9979        3
 0.10035E-01      0.0208      1.0680      1.0888        3
 0.10056E-01      0.0149      1.1652      1.1801        3
 0.10077E-01      0.0088      1.2596      1.2684        3
 0.10098E-01      0.0024      1.3456      1.3480        3
 0.10119E-01     -0.0042      1.4239      1.4197        3
 0.10139E-01     -0.0111      1.5007      1.4897        3
 0.10160E-01     -0.0183      1.5829      1.5647        3
 0.10181E-01     -0.0257      1.6509      1.6252        3
 0.10202E-01     -0.0334      1.6750      1.6416        3
 0.10223E-01     -0.0414      1.6716      1.6302        3
 0.10244E-01     -0.0497      1.6558      1.6061        3
 0.10265E-01     -0.0583      1.6056      1.5473        3
 0.10286E-01     -0.0670      1.5005      1.4335        3
 0.10307E-01     -0.0762      1.3328      1.2566        3
 0.10328E-01     -0.0856      1.1470      1.0613        3
 0.10348E-01     -0.0953      0.9000      0.8048        3
 0.10369E-01     -0.1052      0.5353      0.4301        3
 0.10390E-01     -0.1153      0.0193     -0.0960        3
 0.10411E-01     -0.1258     -0.6036     -0.7293        3
 0.10432E-01     -0.1363     -1.2629     -1.3991        3
 0.10453E-01     -0.1471     -2.1297     -2.2768        3
 0.10474E-01     -0.1580     -3.2273     -3.3854        3
 0.10495E-01     -0.1692     -4.4557     -4.6249        3
 0.10516E-01     -0.1805     -5.5022     -5.6827        3
 0.10537E-01     -0.1918     -6.0341     -6.2259        3
 0.10557E-01     -0.2033     -6.1098     -6.3131        3
 0.10578E-01     -0.2145     -5.8495     -6.0641        3
 0.10599E-01     -0.2260     -5.3921     -5.6182        3
 0.10620E-01     -0.2374     -4.4341     -4.6715        3
 0.10641E-01     -0.2487     -2.9760     -3.2247        3
 0.10662E-01     -0.2598     -1.4442     -1.7040        3
 0.10683E-01     -0.2707     -0.1185     -0.3892        3
  0.0000         -0.2444     -2.7326     -2.9770        4
 0.20906E-04     -0.2549     -1.6865     -1.9413        4
 0.41812E-04     -0.2649     -0.6435     -0.9084        4
 0.62718E-04     -0.2749      0.3063      0.0313        4
 0.83624E-04     -0.2844      1.0877      0.8034        4
 0.10453E-03     -0.2937      1.7103      1.4166        4
 0.12544E-03     -0.3024      2.1133      1.8108        4
 0.14634E-03     -0.3108      2.5259      2.2152        4
 0.16725E-03     -0.3185      2.7198      2.4014        4
 0.18815E-03     -0.3256      2.6237      2.2981        4
 0.20906E-03     -0.3322      2.5389      2.2068        4
 0.22997E-03     -0.3378      2.4447      2.1069        4
 0.25087E-03     -0.3430      2.2947      1.9517        4
 0.27178E-03     -0.3472      2.1174      1.7702        4
 0.29268E-03     -0.3507      1.9612      1.6106        4
 0.31359E-03     -0.3532      1.8264      1.4731        4
 0.33450E-03     -0.3551      1.7107      1.3556        4
 0.35540E-03     -0.3557      1.5863      1.2306        4
 0.37631E-03     -0.3559      1.4667      1.1108        4
 0.39721E-03     -0.3548      1.3341      0.9793        4
 0.41812E-03     -0.3527      1.1830      0.8302        4
 0.43903E-03     -0.3505      1.0582      0.7077        4
 0.45993E-03     -0.3464      0.9443      0.5980        4
 0.48084E-03     -0.3420      0.8377      0.4957        4
 0.50174E-03     -0.3371      0.7409      0.4039        4
 0.52265E-03     -0.3303      0.7004      0.3701        4
 0.54356E-03     -0.3243      0.6895      0.3652        4
 0.56446E-03     -0.3162      0.6849      0.3687        4
 0.58537E-03     -0.3080      0.6739      0.3658        4
 0.60627E-03     -0.2999      0.6776      0.3777        4
 0.62718E-03     -0.2899      0.6691      0.3793        4
 0.64809E-03     -0.2811      0.6324      0.3513        4
 0.66899E-03     -0.2702      0.5844      0.3142        4
 0.68990E-03     -0.2601      0.5333      0.2733        4
 0.71080E-03     -0.2494      0.4890      0.2396        4
 0.73171E-03     -0.2381      0.4406      0.2025        4
 0.75262E-03     -0.2275      0.3884      0.1608        4
 0.77352E-03     -0.2156      0.3424      0.1267        4
 0.79443E-03     -0.2048      0.3022      0.0974        4
 0.81533E-03     -0.1931      0.2699      0.0768        4
 0.83624E-03     -0.1818      0.2439      0.0621        4
 0.85715E-03     -0.1708      0.2112      0.0404        4
 0.87805E-03     -0.1592      0.1825      0.0233        4
 0.89896E-03     -0.1485      0.1668      0.0183        4
 0.91986E-03     -0.1374      0.1771      0.0397        4
 0.94077E-03     -0.1267      0.1886      0.0618        4
 0.96168E-03     -0.1165      0.1931      0.0766        4
 0.98258E-03     -0.1060      0.1886      0.0826        4
 0.10035E-02     -0.0961      0.1914      0.0953        4
 0.10244E-02     -0.0863      0.1870      0.1007        4
 0.10453E-02     -0.0768      0.1730      0.0963        4
 0.10662E-02     -0.0678      0.1539      0.0861        4
 0.10871E-02     -0.0588      0.1348      0.0760        4
 0.11080E-02     -0.0502      0.1346      0.0844        4
 0.11289E-02     -0.0420      0.1323      0.0903        4
 0.11498E-02     -0.0339      0.1371      0.1031        4
 0.11707E-02     -0.0263      0.1390      0.1127        4
 0.11916E-02     -0.0190      0.1339      0.1149        4
 0.12125E-02     -0.0118      0.1075      0.0957        4
 0.12335E-02     -0.0051      0.0753      0.0702        4
 0.12544E-02      0.0014      0.0436      0.0450        4
 0.12753E-02      0.0077      0.0194      0.0271        4
 0.12962E-02      0.0137     -0.0061      0.0075        4
 0.13171E-02      0.0194     -0.0281     -0.0087        4
 0.13380E-02      0.0248     -0.0405     -0.0157        4
 0.13589E-02      0.0300     -0.0400     -0.0100        4
 0.13798E-02      0.0350     -0.0349      0.0001        4
 0.14007E-02      0.0397     -0.0335      0.0062        4
 0.14216E-02      0.0441     -0.0331      0.0111        4
 0.14425E-02      0.0484     -0.0302      0.0183        4
 0.14634E-02      0.0525     -0.0275      0.0250        4
 0.14843E-02      0.0564     -0.0267      0.0296        4
 0.15052E-02      0.0600     -0.0298      0.0303        4
 0.15261E-02      0.0635     -0.0351      0.0284        4
 0.15470E-02      0.0668     -0.0390      0.0278        4
 0.15680E-02      0.0699     -0.0466      0.0233        4
 0.15889E-02      0.0729     -0.0580      0.0149        4
 0.16098E-02      0.0757     -0.0716      0.0041        4
 0.16307E-02      0.0784     -0.0876     -0.0093        4
 0.16516E-02      0.0809     -0.1063     -0.0254        4
 0.16725E-02      0.0832     -0.1305     -0.0473        4
 0.16934E-02      0.0855     -0.1573     -0.0717        4
 0.17143E-02      0.0876     -0.1824     -0.0948        4
 0.17352E-02      0.0896     -0.2007     -0.1110        4
 0.17561E-02      0.0916     -0.2160     -0.1245        4
 0.17770E-02      0.0933     -0.2334     -0.1401        4
 0.17979E-02      0.0950     -0.2467     -0.1517        4
 0.18188E-02      0.0966     -0.2550     -0.1584        4
 0.18397E-02      0.0981     -0.2515     -0.1534        4
 0.18606E-02      0.0995     -0.2393     -0.1397        4
 0.18815E-02      0.1009     -0.2256     -0.1247        4
 0.19024E-02      0.1021     -0.2170     -0.1149        4
 0.19234E-02      0.1033     -0.2106     -0.1073        4
 0.19443E-02      0.1044     -0.1996     -0.0952        4
 0.19652E-02      0.1055     -0.1867     -0.0812        4
 0.19861E-02      0.1065     -0.1736     -0.0671        4
 0.20070E-02      0.1074     -0.1645     -0.0571        4
 0.20279E-02      0.1083     -0.1624     -0.0541        4
 0.20488E-02      0.1091     -0.1661     -0.0570        4
 0.20697E-02      0.1099     -0.1705     -0.0606        4
 0.20906E-02      0.1106     -0.1713     -0.0607        4
 0.21115E-02      0.1113     -0.1680     -0.0567        4
 0.21324E-02      0.1119     -0.1620     -0.0500        4
 0.21533E-02      0.1125     -0.1566     -0.0441        4
 0.21742E-02      0.1131     -0.1529     -0.0398        4
 0.21951E-02      0.1136     -0.1479     -0.0343        4
 0.22160E-02      0.1141     -0.1391     -0.0250        4
 0.22369E-02      0.1146     -0.1292     -0.0146        4
 0.22579E-02      0.1150     -0.1217     -0.0067        4
 0.22788E-02      0.1154     -0.1213     -0.0059        4
 0.22997E-02      0.1158     -0.1223     -0.0065        4
 0.23206E-02      0.1162     -0.1247     -0.0085        4
 0.23415E-02      0.1165     -0.1290     -0.0125        4
 0.23624E-02      0.1168     -0.1351     -0.0183        4
 0.23833E-02      0.1171     -0.1430     -0.0259        4
 0.24042E-02      0.1174     -0.1499     -0.0325        4
 0.24251E-02      0.1177     -0.1519     -0.0342        4
 0.24460E-02      0.1180     -0.1494     -0.0314        4
 0.24669E-02      0.1182     -0.1453     -0.0271        4
 0.24878E-02      0.1184     -0.1408     -0.0224        4
 0.25087E-02      0.1186     -0.1351     -0.0164        4
 0.25296E-02      0.1188     -0.1272     -0.0084        4
 0.25505E-02      0.1190     -0.1184      0.0007        4
 0.25714E-02      0.1192     -0.1101      0.0091        4
 0.25923E-02      0.1194     -0.1058      0.0135        4
 0.26132E-02      0.1195     -0.1055      0.0140        4
 0.26342E-02      0.1197     -0.1073      0.0124        4
 0.26551E-02      0.1198     -0.1079      0.0120        4
 0.26760E-02      0.1200     -0.1060      0.0140        4
 0.26969E-02      0.1201     -0.1025      0.0177        4
 0.27178E-02      0.1202     -0.0986      0.0216        4
 0.27387E-02      0.1204     -0.0946      0.0258        4
 0.27596E-02      0.1205     -0.0892      0.0313        4
 0.27805E-02      0.1206     -0.0810      0.0396        4
 0.28014E-02      0.1207     -0.0713      0.0494        4
 0.28223E-02      0.1208     -0.0621      0.0587        4
 0.28432E-02      0.1209     -0.0540      0.0669        4
 0.28641E-02      0.1210     -0.0462      0.0749        4
 0.28850E-02      0.1211     -0.0400      0.0811        4
 0.29059E-02      0.1212     -0.0349      0.0863        4
 0.29268E-02      0.1213     -0.0315      0.0898        4
 0.29478E-02      0.1214     -0.0303      0.0911        4
 0.29687E-02      0.1215     -0.0298      0.0917        4
 0.29896E-02      0.1216     -0.0279      0.0936        4
 0.30105E-02      0.1217     -0.0235      0.0981        4
 0.30314E-02      0.1217     -0.0180      0.1037        4
 0.30523E-02      0.1218     -0.0132      0.1086        4
 0.30732E-02      0.1219     -0.0084      0.1134        4
 0.30941E-02      0.1220     -0.0025      0.1194        4
 0.31150E-02      0.1220      0.0037      0.1257        4
 0.31359E-02      0.1221      0.0125      0.1346        4
 0.31568E-02      0.1221      0.0215      0.1436        4
 0.31777E-02      0.1222      0.0301      0.1523        4
 0.31986E-02      0.1222      0.0388      0.1610        4
 0.32195E-02      0.1223      0.0474      0.1697        4
 0.32404E-02      0.1223      0.0557      0.1780        4
 0.32613E-02      0.1223      0.0648      0.1871        4
 0.32822E-02      0.1224      0.0736      0.1959        4
 0.33031E-02      0.1224      0.0822      0.2046        4
 0.33240E-02      0.1224      0.0895      0.2119        4
 0.33450E-02      0.1224      0.0968      0.2192        4
 0.33659E-02      0.1224      0.1033      0.2256        4
 0.33868E-02      0.1224      0.1096      0.2319        4
 0.34077E-02      0.1223      0.1164      0.2388        4
 0.34286E-02      0.1223      0.1223      0.2446        4
 0.34495E-02      0.1222      0.1291      0.2513        4
 0.34704E-02      0.1222      0.1374      0.2596        4
 0.34913E-02      0.1221      0.1465      0.2686        4
 0.35122E-02      0.1220      0.1557      0.2777        4
 0.35331E-02      0.1219      0.1635      0.2854        4
 0.35540E-02      0.1218      0.1706      0.2924        4
 0.35749E-02      0.1216      0.1801      0.3017        4
 0.35958E-02      0.1215      0.1923      0.3138        4
 0.36167E-02      0.1213      0.2053      0.3266        4
 0.36376E-02      0.1211      0.2182      0.3393        4
 0.36586E-02      0.1209      0.2294      0.3502        4
 0.36795E-02      0.1206      0.2395      0.3601        4
 0.37004E-02      0.1204      0.2502      0.3705        4
 0.37213E-02      0.1201      0.2610      0.3811        4
 0.37422E-02      0.1197      0.2713      0.3910        4
 0.37631E-02      0.1194      0.2791      0.3985        4
 0.37840E-02      0.1190      0.2833      0.4023        4
 0.38049E-02      0.1186      0.2887      0.4073        4
 0.38258E-02      0.1181      0.2989      0.4170        4
 0.38467E-02      0.1176      0.3167      0.4343        4
 0.38676E-02      0.1171      0.3397      0.4567        4
 0.38885E-02      0.1165      0.3652      0.4817        4
 0.39094E-02      0.1159      0.3867      0.5025        4
 0.39303E-02      0.1152      0.4050      0.5202        4
 0.39512E-02      0.1145      0.4217      0.5361        4
 0.39721E-02      0.1137      0.4370      0.5507        4
 0.39931E-02      0.1129      0.4502      0.5631        4
 0.40140E-02      0.1120      0.4618      0.5738        4
 0.40349E-02      0.1110      0.4682      0.5793        4
 0.40558E-02      0.1100      0.4699      0.5800        4
 0.40767E-02      0.1090      0.4725      0.5814        4
 0.40976E-02      0.1078      0.4786      0.5864        4
 0.41185E-02      0.1066      0.4873      0.5939        4
 0.41394E-02      0.1053      0.5022      0.6075        4
 0.41603E-02      0.1039      0.5191      0.6230        4
 0.41812E-02      0.1024      0.5373      0.6398        4
 0.42021E-02      0.1009      0.5609      0.6618        4
 0.42230E-02      0.0993      0.5815      0.6808        4
 0.42439E-02      0.0975      0.5977      0.6951        4
 0.42648E-02      0.0956      0.5986      0.6942        4
 0.42857E-02      0.0937      0.5988      0.6924        4
 0.43066E-02      0.0916      0.6024      0.6940        4
 0.43275E-02      0.0894      0.6177      0.7072        4
 0.43484E-02      0.0871      0.6369      0.7240        4
 0.43694E-02      0.0847      0.6641      0.7488        4
 0.43903E-02      0.0821      0.6999      0.7820        4
 0.44112E-02      0.0794      0.7464      0.8258        4
 0.44321E-02      0.0766      0.7953      0.8720        4
 0.44530E-02      0.0736      0.8246      0.8982        4
 0.44739E-02      0.0705      0.8421      0.9125        4
 0.44948E-02      0.0672      0.8607      0.9279        4
 0.45157E-02      0.0637      0.8915      0.9552        4
 0.45366E-02      0.0600      0.9138      0.9739        4
 0.45575E-02      0.0563      0.9192      0.9755        4
 0.45784E-02      0.0523      0.9374      0.9896        4
 0.45993E-02      0.0481      0.9734      1.0214        4
 0.46202E-02      0.0437      1.0302      1.0739        4
 0.46411E-02      0.0391      1.0904      1.1294        4
 0.46620E-02      0.0343      1.1442      1.1785        4
 0.46829E-02      0.0293      1.1928      1.2220        4
 0.47039E-02      0.0240      1.2398      1.2639        4
 0.47247E-02      0.0186      1.2866      1.3051        4
 0.47457E-02      0.0129      1.3487      1.3616        4
 0.47666E-02      0.0070      1.4176      1.4245        4
 0.47875E-02      0.0007      1.4913      1.4920        4
 0.48084E-02     -0.0057      1.5685      1.5628        4
 0.48293E-02     -0.0123      1.6535      1.6412        4
 0.48502E-02     -0.0193      1.7407      1.7214        4
 0.48711E-02     -0.0265      1.8144      1.7879        4
 0.48920E-02     -0.0339      1.8775      1.8436        4
 0.49129E-02     -0.0416      1.8953      1.8536        4
 0.49338E-02     -0.0496      1.8697      1.8201        4
 0.49547E-02     -0.0579      1.7991      1.7412        4
 0.49756E-02     -0.0663      1.7217      1.6555        4
 0.49965E-02     -0.0751      1.5981      1.5230        4
 0.50174E-02     -0.0841      1.4080      1.3239        4
 0.50383E-02     -0.0933      1.1766      1.0833        4
 0.50593E-02     -0.1028      0.9287      0.8259        4
 0.50802E-02     -0.1124      0.6113      0.4990        4
 0.51011E-02     -0.1224      0.1662      0.0438        4
 0.51220E-02     -0.1325     -0.3916     -0.5241        4
 0.51429E-02     -0.1427     -0.9906     -1.1333        4
 0.51638E-02     -0.1532     -1.6084     -1.7616        4
 0.51847E-02     -0.1637     -2.3432     -2.5069        4
 0.52056E-02     -0.1745     -3.1838     -3.3584        4
 0.52265E-02     -0.1852     -3.9181     -4.1033        4
 0.52474E-02     -0.1961     -4.3329     -4.5290        4
 0.52683E-02     -0.2068     -4.3061     -4.5129        4
 0.52892E-02     -0.2176     -3.9262     -4.1438        4
 0.53101E-02     -0.2285     -3.5574     -3.7859        4
 0.53310E-02     -0.2391     -3.1147     -3.3538        4
 0.53519E-02     -0.2497     -2.2407     -2.4904        4
 0.53728E-02     -0.2599     -1.1497     -1.4096        4
 0.53938E-02     -0.2700     -0.1542     -0.4242        4
 0.54146E-02     -0.2796      0.7166      0.4370        4
 0.54356E-02     -0.2891      1.4339      1.1448        4
 0.54565E-02     -0.2981      1.8972      1.5991        4
 0.54774E-02     -0.3067      2.3367      2.0300        4
 0.54983E-02     -0.3147      2.6643      2.3496        4
 0.55192E-02     -0.3221      2.6921      2.3700        4
 0.55401E-02     -0.3290      2.5846      2.2557        4
 0.55610E-02     -0.3350      2.4931      2.1581        4
 0.55819E-02     -0.3406      2.3808      2.0402        4
 0.56028E-02     -0.3451      2.2016      1.8565        4
 0.56237E-02     -0.3490      2.0353      1.6862        4
 0.56446E-02     -0.3521      1.8929      1.5409        4
 0.56655E-02     -0.3543      1.7670      1.4127        4
 0.56864E-02     -0.3554      1.6438      1.2884        4
 0.57073E-02     -0.3561      1.5286      1.1725        4
 0.57282E-02     -0.3554      1.4024      1.0470        4
 0.57492E-02     -0.3538      1.2548      0.9011        4
 0.57700E-02     -0.3520      1.1191      0.7672        4
 0.57910E-02     -0.3483      0.9973      0.6490        4
 0.58119E-02     -0.3443      0.8904      0.5460        4
 0.58328E-02     -0.3398      0.7872      0.4474        4
 0.58537E-02     -0.3334      0.7119      0.3785        4
 0.58746E-02     -0.3278      0.6932      0.3654        4
 0.58955E-02     -0.3201      0.6886      0.3685        4
 0.59164E-02     -0.3122      0.6770      0.3649        4
 0.59373E-02     -0.3043      0.6753      0.3710        4
 0.59582E-02     -0.2945      0.6767      0.3822        4
 0.59791E-02     -0.2860      0.6554      0.3694        4
 0.60000E-02     -0.2753      0.6099      0.3346        4
 0.60209E-02     -0.2653      0.5575      0.2922        4
 0.60418E-02     -0.2548      0.5080      0.2532        4
 0.60627E-02     -0.2436      0.4664      0.2228        4
 0.60836E-02     -0.2331      0.4141      0.1809        4
 0.61045E-02     -0.2213      0.3647      0.1434        4
 0.61255E-02     -0.2105      0.3201      0.1097        4
 0.61464E-02     -0.1988      0.2866      0.0878        4
 0.61673E-02     -0.1874      0.2574      0.0700        4
 0.61882E-02     -0.1764      0.2272      0.0507        4
 0.62091E-02     -0.1648      0.1954      0.0305        4
 0.62300E-02     -0.1541      0.1704      0.0164        4
 0.62509E-02     -0.1428      0.1723      0.0294        4
 0.62718E-02     -0.1320      0.1820      0.0500        4
 0.62927E-02     -0.1217      0.1953      0.0736        4
 0.63136E-02     -0.1111      0.1881      0.0770        4
 0.63345E-02     -0.1011      0.1918      0.0906        4
 0.63554E-02     -0.0911      0.1902      0.0991        4
 0.63763E-02     -0.0815      0.1819      0.1005        4
 0.63972E-02     -0.0724      0.1629      0.0905        4
 0.64181E-02     -0.0632      0.1441      0.0809        4
 0.64391E-02     -0.0545      0.1327      0.0782        4
 0.64600E-02     -0.0462      0.1336      0.0874        4
 0.64809E-02     -0.0379      0.1324      0.0945        4
 0.65018E-02     -0.0301      0.1390      0.1089        4
 0.65227E-02     -0.0227      0.1386      0.1160        4
 0.65436E-02     -0.0154      0.1228      0.1075        4
 0.65645E-02     -0.0084      0.0920      0.0836        4
 0.65854E-02     -0.0018      0.0577      0.0559        4
 0.66063E-02      0.0047      0.0313      0.0359        4
 0.66272E-02      0.0107      0.0066      0.0173        4
 0.66481E-02      0.0166     -0.0175     -0.0009        4
 0.66690E-02      0.0221     -0.0356     -0.0135        4
 0.66899E-02      0.0274     -0.0416     -0.0141        4
 0.67108E-02      0.0325     -0.0373     -0.0048        4
 0.67317E-02      0.0374     -0.0333      0.0040        4
 0.67526E-02      0.0419     -0.0337      0.0083        4
 0.67735E-02      0.0463     -0.0314      0.0150        4
 0.67944E-02      0.0505     -0.0289      0.0216        4
 0.68154E-02      0.0545     -0.0269      0.0275        4
 0.68363E-02      0.0582     -0.0269      0.0313        4
 0.68572E-02      0.0618     -0.0328      0.0289        4
 0.68781E-02      0.0652     -0.0368      0.0284        4
 0.68990E-02      0.0684     -0.0419      0.0265        4
 0.69199E-02      0.0714     -0.0519      0.0195        4
 0.69408E-02      0.0743     -0.0645      0.0099        4
 0.69617E-02      0.0770     -0.0793     -0.0023        4
 0.69826E-02      0.0797     -0.0965     -0.0169        4
 0.70035E-02      0.0821     -0.1172     -0.0351        4
 0.70244E-02      0.0844     -0.1437     -0.0593        4
 0.70453E-02      0.0866     -0.1707     -0.0841        4
 0.70662E-02      0.0886     -0.1926     -0.1040        4
 0.70871E-02      0.0906     -0.2083     -0.1176        4
 0.71080E-02      0.0924     -0.2247     -0.1323        4
 0.71289E-02      0.0942     -0.2406     -0.1464        4
 0.71499E-02      0.0958     -0.2518     -0.1560        4
 0.71708E-02      0.0974     -0.2547     -0.1573        4
 0.71917E-02      0.0988     -0.2460     -0.1471        4
 0.72126E-02      0.1002     -0.2325     -0.1323        4
 0.72335E-02      0.1015     -0.2210     -0.1194        4
 0.72544E-02      0.1027     -0.2143     -0.1116        4
 0.72753E-02      0.1039     -0.2053     -0.1014        4
 0.72962E-02      0.1050     -0.1934     -0.0884        4
 0.73171E-02      0.1060     -0.1797     -0.0737        4
 0.73380E-02      0.1069     -0.1679     -0.0610        4
 0.73589E-02      0.1078     -0.1629     -0.0550        4
 0.73798E-02      0.1087     -0.1637     -0.0550        4
 0.74007E-02      0.1095     -0.1687     -0.0592        4
 0.74216E-02      0.1102     -0.1716     -0.0613        4
 0.74425E-02      0.1109     -0.1700     -0.0591        4
 0.74634E-02      0.1116     -0.1651     -0.0535        4
 0.74843E-02      0.1122     -0.1590     -0.0467        4
 0.75053E-02      0.1128     -0.1550     -0.0422        4
 0.75262E-02      0.1134     -0.1505     -0.0372        4
 0.75471E-02      0.1139     -0.1438     -0.0299        4
 0.75680E-02      0.1143     -0.1340     -0.0197        4
 0.75889E-02      0.1148     -0.1244     -0.0096        4
 0.76098E-02      0.1152     -0.1211     -0.0059        4
 0.76307E-02      0.1156     -0.1213     -0.0057        4
 0.76516E-02      0.1160     -0.1236     -0.0076        4
 0.76725E-02      0.1164     -0.1266     -0.0103        4
 0.76934E-02      0.1167     -0.1318     -0.0151        4
 0.77143E-02      0.1170     -0.1389     -0.0219        4
 0.77352E-02      0.1173     -0.1469     -0.0296        4
 0.77561E-02      0.1176     -0.1515     -0.0340        4
 0.77770E-02      0.1178     -0.1511     -0.0332        4
 0.77979E-02      0.1181     -0.1473     -0.0292        4
 0.78188E-02      0.1183     -0.1431     -0.0247        4
 0.78397E-02      0.1185     -0.1380     -0.0195        4
 0.78607E-02      0.1187     -0.1313     -0.0126        4
 0.78816E-02      0.1189     -0.1227     -0.0038        4
 0.79025E-02      0.1191     -0.1140      0.0051        4
 0.79234E-02      0.1193     -0.1073      0.0120        4
 0.79443E-02      0.1194     -0.1054      0.0141        4
 0.79652E-02      0.1196     -0.1062      0.0134        4
 0.79861E-02      0.1198     -0.1080      0.0117        4
 0.80070E-02      0.1199     -0.1075      0.0125        4
 0.80279E-02      0.1200     -0.1042      0.0159        4
 0.80488E-02      0.1202     -0.1009      0.0192        4
 0.80697E-02      0.1203     -0.0968      0.0236        4
 0.80906E-02      0.1204     -0.0924      0.0280        4
 0.81115E-02      0.1206     -0.0853      0.0352        4
 0.81324E-02      0.1207     -0.0766      0.0441        4
 0.81533E-02      0.1208     -0.0662      0.0546        4
 0.81742E-02      0.1209     -0.0581      0.0628        4
 0.81951E-02      0.1210     -0.0501      0.0709        4
 0.82161E-02      0.1211     -0.0427      0.0784        4
 0.82370E-02      0.1212     -0.0375      0.0837        4
 0.82579E-02      0.1213     -0.0326      0.0887        4
 0.82788E-02      0.1214     -0.0310      0.0904        4
 0.82997E-02      0.1215     -0.0300      0.0914        4
 0.83206E-02      0.1215     -0.0293      0.0923        4
 0.83415E-02      0.1216     -0.0260      0.0956        4
 0.83624E-02      0.1217     -0.0206      0.1011        4
 0.83833E-02      0.1218     -0.0157      0.1061        4
 0.84042E-02      0.1218     -0.0106      0.1112        4
 0.84251E-02      0.1219     -0.0056      0.1163        4
 0.84460E-02      0.1220      0.0004      0.1223        4
 0.84669E-02      0.1220      0.0079      0.1299        4
 0.84878E-02      0.1221      0.0169      0.1389        4
 0.85087E-02      0.1222      0.0258      0.1479        4
 0.85297E-02      0.1222      0.0343      0.1565        4
 0.85505E-02      0.1223      0.0430      0.1652        4
 0.85715E-02      0.1223      0.0519      0.1741        4
 0.85924E-02      0.1223      0.0601      0.1824        4
 0.86133E-02      0.1223      0.0691      0.1914        4
 0.86342E-02      0.1224      0.0780      0.2004        4
 0.86551E-02      0.1223      0.0858      0.2082        4
 0.86760E-02      0.1224      0.0934      0.2157        4
 0.86969E-02      0.1223      0.1002      0.2226        4
 0.87178E-02      0.1224      0.1061      0.2285        4
 0.87387E-02      0.1223      0.1133      0.2356        4
 0.87596E-02      0.1223      0.1194      0.2417        4
 0.87805E-02      0.1222      0.1257      0.2479        4
 0.88014E-02      0.1222      0.1332      0.2554        4
 0.88223E-02      0.1221      0.1419      0.2640        4
 0.88432E-02      0.1221      0.1513      0.2734        4
 0.88641E-02      0.1219      0.1595      0.2814        4
 0.88851E-02      0.1219      0.1670      0.2888        4
 0.89060E-02      0.1217      0.1751      0.2968        4
 0.89269E-02      0.1216      0.1859      0.3075        4
 0.89478E-02      0.1214      0.1987      0.3201        4
 0.89687E-02      0.1212      0.2120      0.3333        4
 0.89896E-02      0.1210      0.2239      0.3449        4
 0.90105E-02      0.1208      0.2343      0.3550        4
 0.90314E-02      0.1205      0.2448      0.3653        4
 0.90523E-02      0.1202      0.2558      0.3760        4
 0.90732E-02      0.1199      0.2663      0.3863        4
 0.90941E-02      0.1196      0.2755      0.3951        4
 0.91150E-02      0.1192      0.2812      0.4004        4
 0.91359E-02      0.1188      0.2861      0.4049        4
 0.91568E-02      0.1184      0.2927      0.4111        4
 0.91777E-02      0.1179      0.3069      0.4247        4
 0.91986E-02      0.1174      0.3274      0.4448        4
 0.92195E-02      0.1168      0.3526      0.4694        4
 0.92405E-02      0.1162      0.3766      0.4928        4
 0.92614E-02      0.1155      0.3960      0.5116        4
 0.92823E-02      0.1149      0.4132      0.5281        4
 0.93032E-02      0.1141      0.4300      0.5442        4
 0.93241E-02      0.1133      0.4441      0.5574        4
 0.93450E-02      0.1125      0.4562      0.5686        4
 0.93659E-02      0.1115      0.4657      0.5773        4
 0.93868E-02      0.1105      0.4696      0.5801        4
 0.94077E-02      0.1095      0.4709      0.5804        4
 0.94286E-02      0.1084      0.4751      0.5835        4
 0.94495E-02      0.1072      0.4826      0.5898        4
 0.94704E-02      0.1059      0.4945      0.6004        4
 0.94913E-02      0.1046      0.5106      0.6151        4
 0.95122E-02      0.1032      0.5272      0.6304        4
 0.95331E-02      0.1017      0.5491      0.6508        4
 0.95540E-02      0.1001      0.5706      0.6707        4
 0.95749E-02      0.0984      0.5919      0.6903        4
 0.95958E-02      0.0966      0.5999      0.6965        4
 0.96168E-02      0.0947      0.5987      0.6933        4
 0.96377E-02      0.0927      0.5989      0.6916        4
 0.96586E-02      0.0905      0.6091      0.6997        4
 0.96795E-02      0.0883      0.6275      0.7158        4
 0.97004E-02      0.0859      0.6497      0.7356        4
 0.97213E-02      0.0834      0.6814      0.7649        4
 0.97422E-02      0.0808      0.7215      0.8023        4
 0.97631E-02      0.0780      0.7722      0.8502        4
 0.97840E-02      0.0752      0.8121      0.8872        4
 0.98049E-02      0.0721      0.8337      0.9058        4
 0.98258E-02      0.0688      0.8508      0.9196        4
 0.98467E-02      0.0655      0.8751      0.9406        4
 0.98676E-02      0.0619      0.9066      0.9685        4
 0.98885E-02      0.0582      0.9160      0.9742        4
 0.99094E-02      0.0543      0.9266      0.9809        4
 0.99303E-02      0.0502      0.9527      1.0028        4
 0.99512E-02      0.0459      0.9999      1.0458        4
 0.99722E-02      0.0414      1.0609      1.1023        4
 0.99931E-02      0.0367      1.1182      1.1549        4
 0.10014E-01      0.0318      1.1692      1.2010        4
 0.10035E-01      0.0267      1.2163      1.2430        4
 0.10056E-01      0.0213      1.2624      1.2837        4
